age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_Y,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,credit_card_default
0.1875,0.0,0.0014551035282078,0.0057111567419575,0.0,0.0,0.057518366146029,0.0007047992999966,0.3131313131313131,0.9643652561247216,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03125,0.0,0.0008819803544826,0.9999945242984256,0.0,0.0,0.1160684456718256,0.0012295833112476,0.1515151515151515,0.5501113585746102,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.0,0.0017378381915264,0.0033456536618754,0.0,0.0,0.0436497521337834,0.0008592610054254,0.98989898989899,0.4409799554565701,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.71875,0.0,0.0017886814114559,0.0147378507871321,0.1111111111111111,0.0,0.1946657892760787,0.0026434323815481,0.494949494949495,0.734966592427617,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78125,0.3333333333333333,0.0010789777758364,0.0093634496919917,0.4444444444444444,1.0,0.0249129889802356,0.0012731337649494,0.3535353535353535,0.9131403118040088,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28125,0.0,0.0008320313884625,0.0024065708418891,0.0,0.0,0.0187204072084117,0.0008643320124796,0.9494949494949496,0.4365256124721604,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34375,0.0,0.0006017190475471,0.9999698836413417,0.1111111111111111,0.0,0.07323722727267,0.0006964329736727,0.6363636363636364,0.6325167037861915,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.65625,0.0,0.001835014351477,0.0077152635181382,0.1111111111111111,0.0,0.1213949295158495,0.0017536213215876,0.7373737373737373,0.959910913140312,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.96875,0.1111111111111111,0.0019230108547093,0.0072114989733059,0.2222222222222222,0.0,0.1123054735738099,0.0021927135382669,0.9292929292929292,0.3830734966592428,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5625,0.0,0.0008383684759799,0.0051444216290212,0.1111111111111111,0.0,0.018157400594135,0.000587346886104,0.0808080808080808,0.5968819599109132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34375,0.0,0.0007437525042182,0.9999863107460644,0.1111111111111111,0.0,0.0358981388560823,0.0003562572007902,0.4343434343434343,0.4409799554565701,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.34375,0.0,0.002288392840942,0.0015523613963039,0.1111111111111111,0.0,0.1941506230341603,0.0020589609080856,0.0303030303030303,0.4053452115812918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53125,0.0,0.0011317908413661,0.9999917864476386,0.1111111111111111,0.0,0.1124284960579563,0.0008835008946316,0.6060606060606061,0.4587973273942093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.125,0.0,0.0003557117511281,0.9999726214921288,0.1111111111111111,0.0,0.0971614333932979,0.0007397058456401,0.6767676767676768,0.579064587973274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21875,0.0,0.0027619586594238,1.0,0.1111111111111111,0.0,0.2268583092451381,0.0022692705163426,0.5757575757575758,0.7861915367483296,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.0,0.0009991465178157,0.0178836413415468,0.1111111111111111,0.0,0.093487022754311,0.0004592470922835,0.3131313131313131,0.9287305122494433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.0,0.0010538046526353,0.0012703627652292,0.1111111111111111,1.0,0.038689543263761,0.0008523413811265,0.6262626262626263,0.5434298440979956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.875,0.0,0.0001665433326738,0.0010458590006844,0.1111111111111111,0.0,0.0666221527191728,0.000462655500408,0.5353535353535354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4375,0.0,0.0028116695840774,0.0063572895277207,0.0,0.0,0.1288959868985504,0.0029478058936536,0.2929292929292929,0.4387527839643652,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5625,0.0,0.0010340616438169,0.0007145790554414,0.0,1.0,0.0630165720706924,0.0006882600549923,0.2828282828282828,0.44543429844098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4375,0.0,0.0017803373154624,0.0004106776180698,0.1111111111111111,0.0,0.1904539032542469,0.0021351140432909,0.2828282828282828,0.9398663697104676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03125,0.0,0.0016618273908514,0.0182532511978097,0.1111111111111111,0.0,0.1338148916369536,0.0014826157684059,0.2222222222222222,0.623608017817372,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.09375,0.0,0.0003960093832387,0.9999671457905543,0.1111111111111111,0.0,0.0513564709504451,0.0001960102936367,0.2222222222222222,0.5991091314031181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.90625,0.0,0.0009507998188917,0.9999753593429158,0.1111111111111111,0.0,0.0639691754569131,0.0007947537733313,0.202020202020202,0.4231625835189309,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.03125,0.1111111111111111,0.0017031166251318,0.0005448323066392,0.2222222222222222,0.0,0.0444338862164461,0.0028607705263817,0.2828282828282828,0.4587973273942093,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03125,0.0,0.0006146309086627,0.99998083504449,0.0,0.0,0.05171243523483,0.000797174902903,0.6161616161616161,0.9866369710467706,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.625,0.0,0.000934425130937,0.0169719370294318,0.1111111111111111,1.0,0.0817403241159143,0.0009431845015412,0.6767676767676768,0.6770601336302895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1875,0.1111111111111111,0.0004244987424314,0.0100698151950718,0.2222222222222222,1.0,0.0526256370571585,0.0003933121133984,0.8888888888888888,0.3474387527839643,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.1111111111111111,0.0003856623290251,0.000416153319644,0.2222222222222222,0.0,0.028194550070197,0.0006317740997052,0.4444444444444444,0.4988864142538975,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0005713512932733,0.9999753593429158,0.1111111111111111,0.0,0.0877698374215984,0.0004667845287063,0.2323232323232323,0.975501113585746,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.71875,0.0,0.0005794456234749,0.0122108145106091,0.1111111111111111,0.0,0.0491794424856691,0.0003221120772652,0.1919191919191919,0.4253897550111358,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21875,0.0,0.001256464403054,0.008394250513347,0.1111111111111111,0.0,0.0751646818128855,0.0012220034665043,0.404040404040404,0.4543429844097995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.84375,0.0,0.0005904551432585,0.0253442847364818,0.0,0.0,0.0196732560872424,0.0007575218381124,0.0909090909090909,0.621380846325167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3125,0.0,0.0011719720819071,0.0136536618754277,0.0,0.0,0.0589338151616788,0.0009149993534257,0.1313131313131313,0.4075723830734966,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09375,0.0,0.00036710554784,0.0004462696783025,0.0,1.0,0.0520937773177655,0.0005974506684689,0.3333333333333333,0.6926503340757239,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71875,0.0,0.0003728507295119,0.0002765229295003,0.0,0.0,0.0566155056998934,0.0003474247042156,0.3838383838383838,0.6391982182628062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03125,0.1111111111111111,0.004403093078762,0.002507871321013,0.1111111111111111,0.0,0.1537391946044161,0.0025768365396682,0.5858585858585859,0.8997772828507795,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.2222222222222222,0.00042385830457,0.0008952772073921,0.3333333333333333,0.0,0.0201079314396831,0.000397520175385,0.4747474747474747,0.688195991091314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09375,0.1111111111111111,0.0022192828239517,0.0018699520876112,0.1111111111111111,1.0,0.1189384384012551,0.0019946535091382,0.6262626262626263,0.5412026726057907,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0014539653351906,0.0149705681040383,0.1111111111111111,0.0,0.0828495517872644,0.0012087997001641,0.9393939393939394,0.9532293986636972,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.34375,0.0,0.000378706333955,1.0,0.1111111111111111,0.0,0.0670571042507996,0.0002309692071305,0.2121212121212121,0.6792873051224945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4375,0.0,0.0008830779028247,0.9999972621492128,0.0,0.0,0.0547930299369952,0.0010891047856862,0.2929292929292929,0.7082405345211581,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.0,0.0030354900750587,0.0075756331279945,0.0,0.0,0.1413260449032373,0.0036030452881651,0.2626262626262626,0.5233853006681515,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96875,0.1111111111111111,0.0008476057600261,0.0106091718001368,0.2222222222222222,0.0,0.0524756717590733,0.0009234964387379,0.5252525252525253,0.4899777282850779,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53125,0.0,0.0058081025423018,0.0101902806297056,0.1111111111111111,0.0,0.1187697236050872,0.0079129813775892,0.4646464646464646,0.4097995545657015,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.75,0.0,0.0010912681713428,1.0,0.1111111111111111,0.0,0.0782900789163612,0.0006454825893146,0.797979797979798,0.4521158129175947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.78125,0.0,0.0008166928554946,0.0018015058179329,0.0,0.0,0.0581247022059566,0.0015323122158322,0.6363636363636364,0.935412026726058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.1111111111111111,0.0013354182477036,0.0026885694729637,0.2222222222222222,1.0,0.0880712409734285,0.0010838998068922,0.202020202020202,0.6169265033407573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.84375,0.1111111111111111,0.001212001260202,0.0095660506502395,0.1111111111111111,0.0,0.0823755976172364,0.0006483837039686,0.0202020202020202,0.5657015590200446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34375,0.1111111111111111,0.0012285059116371,0.005409993155373,0.1111111111111111,0.0,0.0696683170827965,0.001966869954967,0.8888888888888888,0.8151447661469933,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9375,0.2222222222222222,0.0017049763321892,0.007192334017796,0.3333333333333333,0.0,0.0950683634011147,0.0008486717763006,0.404040404040404,0.8084632516703786,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.34375,0.1111111111111111,0.0008291637360967,0.0061656399726214,0.2222222222222222,0.0,0.0458603823995423,0.000525472182634,0.4646464646464646,0.7661469933184856,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96875,0.0,0.0014650655238648,0.0109349760438056,0.0,1.0,0.0751954911354306,0.0011934064436394,0.7272727272727273,0.959910913140312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6875,0.2222222222222222,0.0004962250827389,0.0265160848733744,0.3333333333333333,0.0,0.0377411132519089,0.000258495098627,0.5656565656565656,0.7438752783964365,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34375,0.0,0.0006331483952581,0.0059219712525667,0.0,0.0,0.0763489074765664,0.0004548970266782,0.303030303030303,0.9688195991091314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3125,0.0,0.0014579739518014,0.003214236824093,0.1111111111111111,0.0,0.0434082180921977,0.0020533508013205,0.1414141414141414,0.7572383073496659,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34375,0.0,0.0004459986386483,0.0094948665297741,0.1111111111111111,0.0,0.0845506621411331,0.0006495145925159,0.7474747474747475,0.8418708240534521,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0007565670881307,0.0041095140314852,0.1111111111111111,0.0,0.0713459522058416,0.0008649867712464,0.494949494949495,0.7416481069042317,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40625,0.0,0.0006469056940388,0.0003477070499657,0.1111111111111111,0.0,0.098262989420588,0.0004307994623659,0.8383838383838383,0.443207126948775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.65625,0.0,0.0003746994937722,0.0419958932238193,0.0,1.0,0.0316362950881316,0.0004723599377546,0.0404040404040404,0.844097995545657,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5625,0.0,0.001433045833565,0.0013141683778234,0.0,0.0,0.0836961023659994,0.0007513173723097,0.4646464646464646,0.9955456570155902,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4375,0.2222222222222222,0.0022747695558978,0.0002847364818617,0.3333333333333333,0.0,0.2561007445207813,0.0040375843933409,0.0,0.6703786191536748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5625,0.0,0.0008823674736959,0.0090924024640657,0.0,0.0,0.0226867392471705,0.001007166127481,0.7777777777777778,0.89086859688196,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.625,0.1111111111111111,0.0010063463098794,0.0058590006844626,0.2222222222222222,0.0,0.0905100566201086,0.002028141303695,0.0505050505050505,0.7527839643652561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.875,0.1111111111111111,0.0008753032586254,0.0009445585215605,0.2222222222222222,0.0,0.061419673329735,0.001036352368981,0.696969696969697,0.9086859688195992,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0005448481228194,1.0,0.1111111111111111,0.0,0.02730018980568,0.0010944838956145,0.2323232323232323,0.8017817371937639,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.65625,0.3333333333333333,0.0009859949099627,0.0012977412731006,0.4444444444444444,1.0,0.100814394115493,0.0017377072780358,0.1919191919191919,0.5189309576837416,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6875,0.0,0.0008697982500337,0.0177604380561259,0.1111111111111111,0.0,0.1223483614396288,0.0017340116499222,0.1919191919191919,0.3674832962138085,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6875,0.1111111111111111,0.0032424236272762,0.0058179329226557,0.2222222222222222,0.0,0.1916101427603968,0.003466022076901,0.2222222222222222,0.3830734966592428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.875,0.0,0.0004229417387235,0.9999945242984256,0.0,0.0,0.0342467714422988,0.0004148452594197,0.7171717171717171,0.4253897550111358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.875,0.0,0.000311669195395,0.9999671457905543,0.1111111111111111,0.0,0.0738014920365726,0.0004496567076171,0.3434343434343434,0.9621380846325168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.15625,0.2222222222222222,0.0015840461308672,0.0142258726899383,0.3333333333333333,0.0,0.0558215212262576,0.00156438672098,0.4747474747474747,0.9710467706013364,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.375,0.2222222222222222,0.0008432662303873,0.001368925393566,0.3333333333333333,1.0,0.0375370475199124,0.0006429743941757,0.2121212121212121,0.8173719376391982,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.875,0.0,0.0006806242180666,0.9999780971937028,0.1111111111111111,0.0,0.0761813894568718,0.0003843922299815,0.0202020202020202,0.5723830734966593,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
